n_participant,duration,age>65,male,ethnicity_white,use_technology,medication,follow_up_considered,use_wearables,use_mobile_app,interviews_needed,questionare_completed,feedback_provided,prioir_treatment_history_considered,co_mobidities_considered,treatment_type,biosamples_collected,randomised,mutli_site,adverse_event_considered,support_sessions,retention_rate
92091.0,64.0,0.19606298190000432,0.07745483902844148,0.6597017344055931,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8668561131087822
6155.0,35.0,0.0932410363113368,0.23582054591691806,0.5437866791503277,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6350954619554942
27724.0,44.0,0.3695132576171181,0.28784328709133955,0.864874056520812,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8390141743286652
80630.0,59.0,0.33768781067859055,0.16777798203567232,0.8303791079005532,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.628543947380751
74839.0,57.0,0.5248055636648827,0.4884983656948521,0.8997726093852807,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.48224019557409487
18493.0,41.0,0.14861650472767185,0.44304895102931746,0.8521552813556025,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4070684710827641
20974.0,42.0,0.24710287398833292,0.6142985563646247,0.5317029335368639,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7110265423115865
37079.0,47.0,0.11652006859882985,0.23616441415129777,0.6536895314115049,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6890310449549768
48478.0,50.0,0.21079520340864877,0.3536272029849489,0.8327101097330819,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7634067927465663
61845.0,53.0,0.5624309223043633,0.19536549722287028,0.9644733622325274,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7181261461309426
36923.0,47.0,0.39627487620724294,0.3097948990306827,0.9652206711128357,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4038102630104344
46280.0,49.0,0.13998802631078888,0.6467730958693941,0.8179817381068312,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.49106563991872404
74760.0,57.0,0.0616814358085331,0.5018111001712345,0.7515734884767277,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.672183371633379
3716.0,32.0,0.05804669744111155,0.21341424771309556,0.5823875981829939,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8931550102389082
25281.0,43.0,0.37442152271982454,0.11815394685698943,0.773657512208468,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8900482722706077
71349.0,56.0,0.19291148300715555,0.11419117401704564,0.6866022413246098,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6859370098509453
89526.0,63.0,0.6850788128567248,0.5005692359823929,0.9380487684464551,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5561723908769007
51192.0,50.0,0.2770689689668673,0.2827060281543327,0.6553559909722791,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4559971774857378
53235.0,51.0,0.20235141224769437,0.7673554686769585,0.7114852457168342,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5508413440803304
10762.0,38.0,0.12287591464344606,0.4188893335339091,0.9212171005134415,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4793428025792663
44769.0,49.0,0.43793095916707653,0.28907245103141815,0.5586253911601274,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8419753238866899
53285.0,51.0,0.2242730769235608,0.21353138866502566,0.8421247853708512,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4998815675990423
24285.0,43.0,0.2944623839448738,0.5442755882385368,0.7128932280978116,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8874446845095533
26961.0,44.0,0.2976766635247887,0.08870828406693523,0.8329272985184154,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.48331031358368187
37760.0,47.0,0.27753320562494915,0.6540055199743479,0.9124391957805496,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7425656906337103
2056.0,29.0,0.39133248726622155,0.15733577310711236,0.7251553656395466,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5963776712519103
32242.0,45.0,0.12783749989376103,0.48824253186846023,0.6723888882540099,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.645368214201854
21184.0,42.0,0.2765219006944681,0.30469326817944825,0.5316187166274013,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.746318648971419
32783.0,46.0,0.23552360815911233,0.36124268928515335,0.8622890941995608,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.40256232993758007
12020.0,38.0,0.40009486794701377,0.6049560300016333,0.6275280017348013,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7273099968411663
89058.0,62.0,0.45402118155549714,0.23003642190231086,0.9357256173233346,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5960791270079107
59380.0,52.0,0.1658910126352401,0.2939462435798609,0.7076384319318492,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7216960328787563
67926.0,55.0,0.4005087905831789,0.21253708580565836,0.8237332940256011,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7182874797117526
78928.0,58.0,0.13433725469293198,0.49231296703009486,0.5126528103675373,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4660692911379442
49869.0,50.0,0.27030154263780093,0.3182089069038885,0.7616368352674656,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6572654826932366
8738.0,36.0,0.2882725407737143,0.6446125658304646,0.8629119240169373,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.48347888546696954
53734.0,51.0,0.44347437894528435,0.321658080570468,0.7044806453626411,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5590761365633152
58705.0,52.0,0.39073717981144623,0.4859673504632649,0.6837629595407331,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.629407203168513
74557.0,57.0,0.13647750542785939,0.21748599827550702,0.7145961316463254,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6854676231648309
43194.0,48.0,0.3842729684977922,0.43085955356950534,0.6943892614078874,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7138408189400648
12802.0,39.0,0.31208734997190923,0.4402501663105564,0.7931548292453482,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.42855697047992214
28413.0,44.0,0.5541698859825122,0.37174782856427885,0.763756080637089,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6789205081616041
36340.0,46.0,0.20896095456041208,0.3303099148792222,0.3998958739569901,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5892797726797128
64609.0,54.0,0.24138549716498614,0.39425049855662503,0.8407723916961626,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8445993400857417
57099.0,52.0,0.5764440860104347,0.23112647132714645,0.7641899622424672,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5076906601251169
35642.0,46.0,0.4703860117846833,0.44881422004178106,0.8092991619275044,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5279087420588076
98652.0,72.0,0.13213548634358274,0.43468968166439537,0.7229560918211223,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8825115250281637
60597.0,53.0,0.2696272195580689,0.0933543119584479,0.8678399565332428,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7549462081555373
23761.0,43.0,0.3511732428875772,0.4230779837231812,0.5142759127860509,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.3872361666145235
10223.0,37.0,0.40083880749815337,0.4561304460546711,0.9209647923239657,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5273851565875226
15328.0,40.0,0.16362960177625752,0.507790731847609,0.8227611794920503,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6775273867081344
24633.0,43.0,0.528931692778691,0.33308101936416734,0.6761168594014241,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7478822901212062
16110.0,40.0,0.10519508176808795,0.401858824871811,0.7038866814747106,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5382716464079592
18697.0,41.0,0.15754230723957008,0.2031012142636343,0.794984028789177,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7879654122970594
28545.0,44.0,0.5063417143907216,0.5226394467397553,0.8597756916973252,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.42511394183471657
17379.0,41.0,0.29084774250653744,0.43089277337197635,0.7542989857747319,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.41640488890812544
89682.0,63.0,0.2982499955291154,0.3879038395404001,0.9136201973926323,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7709071458455642
8069.0,36.0,0.3259156979190797,0.317171233378184,0.7731085623689727,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5910583129021489
52475.0,51.0,0.18020132872098815,0.4401779684748085,0.7640896546990648,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6312568176481816
41069.0,48.0,0.11424988812672338,0.46447531213225257,0.5374647737434436,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7654182705754343
98239.0,71.0,0.34196429132097395,0.23503949560791532,0.9159407359950392,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.515215834051713
11248.0,38.0,0.3690075169514396,0.5501943537322518,0.8089646871956027,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.412974005582061
39816.0,47.0,0.32174612841957756,0.4114502984500079,0.7636130378083696,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6822899004191434
96949.0,69.0,0.22307242780069292,0.3500134098208888,0.702472138784546,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7480816747135782
86557.0,61.0,0.14871205757227068,0.17733560751525487,0.5575487440813788,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5911467618384436
81716.0,59.0,0.25065876470627,0.6193813775998529,0.8612052197883588,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6368471557853536
25827.0,44.0,0.5954843977332007,0.33736713005146113,0.7872272588534526,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.43727749862405957
17130.0,40.0,0.2643565017418828,0.42553636998411765,0.6530079414613292,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.518158247799577
66881.0,54.0,0.2461885495429486,0.4042219884491929,0.7253059190923221,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8605947304824
92941.0,65.0,0.27415346676325075,0.17167012048806288,0.6960079073250044,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5268907428598083
55698.0,51.0,0.2573509241501257,0.5608638535426791,0.8019201560660455,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5753990161645965
57183.0,52.0,0.5075892438950108,0.4076978152634123,0.8457405586510628,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6060224044969146
28034.0,44.0,0.39195589461779606,0.3029815556546918,0.6927409165407445,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4915201409626325
76961.0,57.0,0.20653083169274042,0.45803942076555604,0.7451048211302213,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7756912882273953
18745.0,41.0,0.2392823982238523,0.3059972760452308,0.9135561876225474,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7279158195340184
32402.0,45.0,0.2767387127440495,0.36116879643180905,0.7049522319560231,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5412863266938531
42572.0,48.0,0.3054389731792681,0.4616328027941887,0.5710776735298483,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6077376966148416
50786.0,50.0,0.18562620449693779,0.29868448226822025,0.7013221051917484,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5705311133842565
24279.0,43.0,0.21715251493484763,0.4068263927727868,0.5527977925830716,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5951963844285518
11528.0,38.0,0.5373122233416748,0.5932653917670715,0.9193233968270592,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5724988500930559
61081.0,53.0,0.5162660719424025,0.2934025159038982,0.610645208333294,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4843745634761904
28899.0,44.0,0.2303822536271564,0.3144506251977319,0.9486815922654956,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7574074105949749
58145.0,52.0,0.2303949875304878,0.3613590996355246,0.5393118260548719,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8205340307731676
15479.0,40.0,0.39147362301665606,0.1810838955580844,0.7835610008325012,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.45507678757269554
48140.0,50.0,0.09877022186286756,0.6896934244280734,0.7782148113510884,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5977966430629036
53282.0,51.0,0.4921345712823023,0.2538934689429986,0.8201863814257518,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6820168312343987
5230.0,34.0,0.20033946781957873,0.6264808710162748,0.8005299638495124,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.44160146980239495
33694.0,46.0,0.3580536798649489,0.22150719252011253,0.7350813430864106,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7571265718169329
13485.0,39.0,0.09240482269607997,0.3858545745102575,0.7179164212411326,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.482183987956418
6384.0,35.0,0.3969568764028951,0.4531018230622681,0.8521709651215335,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6798497574309227
98997.0,73.0,0.36595565423082366,0.41468302556086023,0.8251179391199235,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.25415174809083174
32269.0,45.0,0.3471496482417458,0.5807153140593082,0.7237037001077619,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6627697620767699
80997.0,59.0,0.16409475919771382,0.39766958265184094,0.8883998448759174,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.673283677377133
25501.0,43.0,0.21871848724249793,0.3460994725390073,0.7761962016528745,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6665143814643893
68166.0,55.0,0.3221309063555323,0.45587790892894137,0.7257947077232699,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4671600351381798
76035.0,57.0,0.2011781766433938,0.47137932482781186,0.872710697738296,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5222089588659744
59584.0,52.0,0.18867827998220119,0.3850291853122492,0.8465417022523616,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6088103565249225
47184.0,49.0,0.47188935581676356,0.5545761706998535,0.7392847930833492,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5608927448941894
41213.0,48.0,0.06756996715612916,0.369349621775832,0.5971539180871318,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4596005373706358
34919.0,46.0,0.48132608460450843,0.41882366746661986,0.8279049968763688,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7674213787673868
92956.0,65.0,0.16038807116926782,0.43800265717938575,0.5001559660067871,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.2308755598877451
83070.0,60.0,0.37751826388659765,0.6095015877510271,0.6756233158337565,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8075964642271539
96504.0,68.0,0.6367013996998873,0.2668373388185291,0.7563098563334133,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.42487637633688574
12474.0,38.0,0.37910332591474444,0.3287222084880276,0.8408674558219951,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5888245746822462
73100.0,56.0,0.37853461690089624,0.562453739246971,0.7533331948092908,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6440343478945628
93837.0,65.0,0.1835412687481178,0.5064512048535507,0.9485239162431343,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.48289113935958106
18164.0,41.0,0.27986099636337314,0.5027438143429637,0.5728841606548303,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5632876363602112
6696.0,35.0,0.1392551848136654,0.26954508038564257,0.6088794302000534,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7111463498841821
74125.0,56.0,0.14241114263830545,0.3936941904085283,0.6897789365822861,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5825000361809334
57469.0,52.0,0.5061372158709192,0.19789969831774423,0.7160429809133633,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8827308862863714
84191.0,60.0,0.5775412189365762,0.23212322517545553,0.7578722937151868,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.43775724440473907
14020.0,39.0,0.3282327549799233,0.5958736752437332,0.9741779335390222,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4585055355608432
79537.0,58.0,0.2811398898955214,0.6806315054342801,0.6943198891986663,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.48263843831662745
20203.0,42.0,0.2327616087493745,0.45343661367994603,0.5009746245058397,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5280288188499813
16407.0,40.0,0.07497677028782855,0.3892100573190098,0.7467817079124485,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5955904395701124
16468.0,40.0,0.5106568087366564,0.3225779457387947,0.6798339089728047,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.9055580890399678
81467.0,59.0,0.4238865341128568,0.1601060454518714,0.9108450906188049,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5151486755622765
66536.0,54.0,0.20420521891082966,0.6428157448866209,0.7289253361744688,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.31290198696708116
52330.0,51.0,0.3858755638965365,0.5365543900201076,0.6242359002703219,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.56434304942152
35915.0,46.0,0.12647772548867364,0.29147068291916217,0.5976916726400974,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.547114089759628
87726.0,62.0,0.3307702340799108,0.4760308308274409,0.7754237292797183,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7956538755120987
39275.0,47.0,0.45809085425505264,0.20767754383544598,0.7321971864070717,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5858161783673218
81669.0,59.0,0.34146811048183573,0.42767590210414175,0.7540801973076418,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.48597181115828
43942.0,48.0,0.34763277522452557,0.5516438902145535,0.6282152853416415,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.45305002234788494
37726.0,47.0,0.22434868697261517,0.42192750889648545,0.7926506246549753,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6523930916619561
46295.0,49.0,0.5265532600906857,0.44684797603177945,0.9006121403554507,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.580482461680856
30173.0,45.0,0.41718866662017035,0.3008449424682821,0.4873426510689014,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6371017578743187
74774.0,57.0,0.23187258452296614,0.6332724585488239,0.6008890721278766,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.44173907405843393
50297.0,50.0,0.17410691902622902,0.5361013272160281,0.7121091040336596,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6029428665245927
23260.0,43.0,0.539995007419853,0.345933860140862,0.8944220550109838,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7534918836926741
89962.0,63.0,0.37759483048160086,0.2953980878908344,0.922674676640669,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.33704497414991635
38420.0,47.0,0.3061631268836328,0.6361199098265017,0.6347272125602202,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.43275281788333686
54378.0,51.0,0.1331406819504147,0.47736117644931486,0.928045253774201,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5574461768953084
90652.0,63.0,0.18199069765673082,0.4012120114102604,0.9331819938372429,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7716311085352331
62443.0,53.0,0.4598326819277827,0.21193798593125351,0.8392066974622769,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8170543272373251
11734.0,38.0,0.07015458852877354,0.2990454804404576,0.7523944909871589,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.45954146097605814
93986.0,66.0,0.08925002705199914,0.5771177388974402,0.7458790838628091,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7742772231959076
62789.0,53.0,0.22543983483135702,0.13790857139691237,0.7232764980813641,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8224036268515369
33524.0,46.0,0.2673067463898105,0.1595134969133804,0.6168379382174725,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7047225503013426
13970.0,39.0,0.46486341481989535,0.3241193181563221,0.6526686276801511,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6016020286332256
79413.0,58.0,0.23215097029866666,0.3596768467617701,0.662623265561223,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6067252504911476
62026.0,53.0,0.4063566018920542,0.5815968481829827,0.6571693588161271,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5261873185450145
53369.0,51.0,0.41521749277714143,0.3312267682849841,0.5381104291353922,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4762559210355931
89395.0,62.0,0.39935512513806315,0.4953893125047402,0.9255766787346806,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5153890463859535
78870.0,58.0,0.45093239798578266,0.5076846230904342,0.7177058708227688,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5179712133052796
15210.0,40.0,0.43217594834340733,0.4958461986667509,0.6012658242206224,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5092051286868178
31207.0,45.0,0.11259774714358424,0.5541613110351956,0.47451206319856987,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.39217019372000517
24886.0,43.0,0.2930880202547448,0.5209521702009283,0.8519405349361945,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8139353772420429
74407.0,57.0,0.5728062986786567,0.19412528077523827,0.6568612094603339,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5685278246074913
3402.0,32.0,0.523234484063861,0.38324089763092734,0.7474298668218242,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4768875229251702
57010.0,52.0,0.22877335529338436,0.6600320583403488,0.6027265716522032,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.33923164199821454
76258.0,57.0,0.44317212856811167,0.6094054728504916,0.8130550132364437,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7010013968427211
87683.0,62.0,0.22121192398817302,0.34538403605504536,0.7752490836635938,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.48594395325403206
